date,median_house,gold_price,dow_open,gdp,fed_rate,13_wk,5_yr,10_yr,30_yr,unemployment,gas_price,earnings_chg,cpi,inflation,cars_sold,housing_starts,recession
Apr-97,150000.00,344.707,6877.70,4.30,6.18,5.18,6.74,6.90,7.10,5.10,1.29,297.00,160.2,0.12,15.06,1492.00,N
May-97,141000.00,344.1,6583.50,4.30,5.73,5.10,6.56,6.70,6.95,4.90,1.28,261.00,160.1,-0.06,15.09,1442.00,N
Jun-97,145000.00,340.805,7009.00,4.30,5.58,4.81,6.49,6.64,6.90,5.00,1.29,268.00,160.3,0.12,14.52,1494.00,N
Jul-97,145900.00,323.78,7331.00,4.70,6.24,5.11,6.38,6.50,6.79,4.90,1.26,294.00,160.5,0.12,15.57,1437.00,N
Aug-97,144000.00,323.998,7672.80,4.70,5.65,5.08,5.88,5.99,6.28,4.80,1.31,-20.00,160.8,0.19,16.15,1390.00,N
Sep-97,146300.00,322.616,8222.60,4.70,5.52,5.09,6.25,6.36,6.62,4.90,1.33,495.00,161.2,0.25,15.10,1546.00,N
Oct-97,141500.00,324.863,7651.00,4.50,5.65,4.96,5.96,6.08,6.38,4.70,1.30,346.00,161.6,0.25,15.43,1520.00,N
Nov-97,145000.00,306.345,7945.30,4.50,5.56,5.08,5.76,5.88,6.19,4.60,1.27,306.00,161.5,-0.06,15.83,1510.00,N
Dec-97,145900.00,288.776,7443.10,4.50,5.92,5.07,5.82,5.85,6.03,4.70,1.24,313.00,161.3,-0.12,16.47,1566.00,N
Jan-98,148000.00,289.264,7823.60,4.90,5.84,5.20,5.71,5.73,5.92,4.60,1.19,264.00,161.6,0.19,14.79,1525.00,N
Feb-98,156000.00,297.743,7908.30,4.90,5.48,5.06,5.40,5.53,5.82,4.60,1.14,201.00,161.9,0.19,15.23,1584.00,N
Mar-98,152700.00,295.87,7987.50,4.90,5.57,5.18,5.60,5.63,5.94,4.70,1.10,150.00,162.2,0.19,15.41,1567.00,N
Apr-98,148000.00,308.558,8528.80,4.10,5.72,4.99,5.61,5.64,5.93,4.30,1.11,279.00,162.5,0.18,15.92,1540.00,N
May-98,153200.00,298.971,8818.50,4.10,5.46,4.86,5.62,5.64,5.92,4.40,1.15,402.00,162.8,0.18,17.06,1536.00,N
Jun-98,148000.00,292.223,9106.50,4.10,5.79,4.88,5.51,5.53,5.77,4.50,1.15,232.00,163,0.12,16.77,1641.00,N
Jul-98,149900.00,292.874,8907.90,4.10,6.35,4.96,5.47,5.45,5.63,4.50,1.13,126.00,163.2,0.12,14.67,1698.00,N
Aug-98,154900.00,284.228,9011.60,4.10,5.63,4.95,5.48,5.47,5.71,4.50,1.11,338.00,163.4,0.12,14.80,1614.00,N
Sep-98,155000.00,288.661,8868.10,4.10,5.75,4.80,4.87,5.02,5.31,4.60,1.09,213.00,163.6,0.12,16.31,1582.00,N
Oct-98,154500.00,296.595,7583.10,4.90,5.73,4.23,4.13,4.33,4.91,4.50,1.10,204.00,164,0.24,17.13,1715.00,N
Nov-98,151000.00,294.243,7749.40,4.90,5.35,4.23,4.26,4.63,5.18,4.40,1.09,275.00,164,0.00,16.12,1660.00,N
Dec-98,152500.00,291.357,8645.70,4.90,4.82,4.40,4.43,4.68,5.06,4.40,1.05,364.00,163.9,-0.06,17.41,1792.00,N
Jan-99,153100.00,287.333,9039.60,4.80,4.07,4.35,4.52,4.64,5.07,4.30,1.03,106.00,164.3,0.24,16.59,1748.00,N
Feb-99,160000.00,287.495,9212.80,4.80,4.86,4.38,4.57,4.67,5.10,4.40,1.01,418.00,164.5,0.12,17.10,1670.00,N
Mar-99,157300.00,286.243,9405.40,4.80,5.10,4.55,5.21,5.29,5.59,4.20,1.05,108.00,165,0.30,16.83,1710.00,N
Apr-99,159900.00,282.62,9315.30,4.70,5.41,4.37,5.07,5.21,5.61,4.30,1.23,371.00,166.2,0.73,16.93,1553.00,N
May-99,154400.00,276.932,9825.30,4.70,5.03,4.43,5.23,5.36,5.68,4.20,1.23,212.00,166.2,0.00,17.56,1611.00,N
Jun-99,159300.00,261.402,10788.80,4.70,4.78,4.53,5.62,5.65,5.85,4.30,1.20,277.00,166.2,0.00,17.35,1559.00,N
Jul-99,158200.00,256.198,10549.10,4.70,5.76,4.64,5.69,5.82,6.00,4.30,1.24,321.00,166.7,0.30,17.69,1669.00,N
Aug-99,154800.00,256.936,10972.40,4.70,5.07,4.62,5.79,5.90,6.10,4.20,1.31,156.00,167.1,0.24,17.64,1648.00,N
Sep-99,163200.00,264.47,10654.80,4.70,5.41,4.83,5.86,5.97,6.07,4.20,1.33,205.00,167.9,0.48,17.66,1635.00,N
Oct-99,161100.00,311.562,10828.40,4.80,5.26,4.73,5.80,5.92,6.09,4.10,1.33,409.00,168.2,0.18,17.68,1608.00,N
Nov-99,172000.00,293.65,10335.70,4.80,5.38,4.97,5.97,6.04,6.16,4.10,1.32,289.00,168.3,0.06,17.62,1648.00,N
Dec-99,164800.00,283.743,10730.80,4.80,5.71,5.15,6.15,6.22,6.32,4.00,1.35,307.00,168.3,0.00,18.32,1708.00,N
Jan-00,163500.00,284.59,10876.50,4.20,3.99,5.23,6.41,6.50,6.54,4.00,1.36,234.00,168.8,0.30,18.64,1636.00,N
Feb-00,162400.00,300.855,11501.80,4.20,5.79,5.56,6.65,6.63,6.47,4.10,1.42,116.00,169.8,0.59,19.40,1737.00,N
Mar-00,165100.00,286.704,10937.70,4.20,5.78,5.61,6.59,6.39,6.12,4.00,1.59,473.00,171.2,0.82,18.34,1604.00,N
Apr-00,162600.00,279.961,10128.10,5.30,6.17,5.71,6.30,6.00,5.83,3.80,1.56,291.00,171.3,0.06,17.94,1626.00,N
May-00,164700.00,275.293,10863.30,5.30,6.17,5.67,6.56,6.23,5.97,4.00,1.55,218.00,171.5,0.12,17.94,1575.00,N
Jun-00,160100.00,285.368,10749.40,5.30,6.65,5.43,6.51,6.27,6.01,4.00,1.67,-39.00,172.4,0.52,17.60,1559.00,N
Jul-00,169000.00,282.152,10532.30,4.10,6.86,5.71,6.19,6.04,5.90,4.00,1.64,168.00,172.8,0.23,17.32,1463.00,N
Aug-00,166600.00,274.523,10450.40,4.10,6.51,6.07,6.13,6.02,5.77,4.10,1.56,-7.00,172.8,0.00,17.53,1541.00,N
Sep-00,171500.00,273.676,10523.80,4.10,6.52,6.11,5.97,5.72,5.67,3.90,1.64,124.00,173.7,0.52,18.65,1507.00,N
Oct-00,176300.00,270.405,11219.50,3.00,6.60,6.03,5.83,5.79,5.87,3.90,1.61,1.00,174,0.17,17.51,1549.00,N
Nov-00,174700.00,265.989,10659.10,3.00,6.61,6.17,5.78,5.74,5.77,3.90,1.61,205.00,174.1,0.06,16.63,1551.00,N
Dec-00,162000.00,271.892,10966.20,3.00,6.60,6.05,5.45,5.49,5.63,3.90,1.54,152.00,174,-0.06,16.22,1532.00,N
1-Jan,171300.00,265.934,10416.80,2.30,5.41,5.71,4.94,5.08,5.43,4.20,1.53,-10.00,175.1,0.63,17.65,1600.00,N
1-Feb,169100.00,262.018,10790.90,2.30,5.57,4.83,4.73,5.08,5.48,4.20,1.54,92.00,175.8,0.40,17.83,1625.00,N
1-Mar,166300.00,263.273,10884.80,2.30,5.59,4.70,4.62,4.86,5.29,4.30,1.50,-43.00,176.2,0.23,17.25,1590.00,Y
1-Apr,175200.00,260.75,10493.20,1.10,5.29,4.17,4.51,4.89,5.44,4.40,1.62,-286.00,176.9,0.40,16.87,1649.00,Y
1-May,175300.00,272.057,9877.16,1.10,4.61,3.77,4.87,5.33,5.78,4.30,1.81,-49.00,177.7,0.45,16.88,1605.00,Y
1-Jun,179400.00,270.738,10734.00,1.10,4.14,3.53,4.89,5.37,5.75,4.50,1.73,-114.00,178,0.17,17.46,1636.00,Y
1-Jul,175000.00,267.707,10913.60,0.50,3.95,3.63,4.94,5.41,5.75,4.60,1.57,-125.00,177.5,-0.28,16.46,1670.00,Y
1-Aug,173700.00,272.657,10505.00,0.50,3.79,3.45,4.53,5.05,5.52,4.90,1.51,-144.00,177.5,0.00,16.35,1567.00,Y
1-Sep,166400.00,282.478,10527.40,0.50,3.66,3.28,4.39,4.85,5.39,5.00,1.61,-252.00,178.3,0.45,16.37,1562.00,Y
1-Oct,171300.00,283.322,9946.98,0.20,3.02,2.31,3.77,4.57,5.42,5.30,1.44,-323.00,177.7,-0.34,22.06,1540.00,Y
1-Nov,168100.00,276.248,8845.97,0.20,2.61,1.99,3.51,4.22,4.81,5.50,1.32,-310.00,177.4,-0.17,18.03,1602.00,Y
1-Dec,180200.00,275.992,9087.45,0.20,2.06,1.73,4.04,4.74,5.27,5.70,1.20,-161.00,176.7,-0.39,16.47,1568.00,N
2-Jan,187100.00,281.764,9848.93,1.30,1.52,1.70,4.36,5.07,5.49,5.70,1.21,-129.00,177.1,0.23,16.52,1698.00,N
2-Feb,191100.00,295.683,10021.70,1.30,1.77,1.73,4.39,5.04,5.44,5.70,1.21,-116.00,177.8,0.40,17.30,1829.00,N
2-Mar,183400.00,294.353,9923.04,1.30,1.78,1.73,4.21,4.89,5.43,5.70,1.32,-20.00,178.8,0.56,17.11,1642.00,N
2-Apr,187100.00,302.862,10111.00,1.30,1.88,1.75,4.79,5.39,5.81,5.90,1.49,-96.00,179.8,0.56,17.67,1592.00,N
2-May,181000.00,314.48,10402.10,1.30,1.88,1.73,4.40,5.08,5.59,5.80,1.51,11.00,179.8,0.00,16.20,1764.00,N
2-Jun,190600.00,321.536,9944.90,1.30,1.79,1.70,4.40,5.08,5.64,5.80,1.49,48.00,179.9,0.06,16.95,1717.00,N
2-Jul,175600.00,313.567,9923.94,2.20,1.83,1.66,4.03,4.81,5.51,5.80,1.50,-91.00,180.1,0.11,18.14,1655.00,N
2-Aug,178900.00,310.045,9239.25,2.20,1.79,1.67,3.43,4.45,5.31,5.70,1.51,-1.00,180.7,0.33,18.45,1633.00,N
2-Sep,177500.00,318.8,8732.58,2.20,1.81,1.63,3.11,4.05,4.88,5.70,1.51,-79.00,181,0.17,16.67,1804.00,N
2-Oct,189200.00,316.748,8659.27,2.10,1.85,1.53,2.66,3.68,4.71,5.70,1.54,119.00,181.3,0.17,16.26,1648.00,N
2-Nov,181200.00,319.255,7593.04,2.10,1.74,1.41,2.76,3.91,5.00,5.90,1.53,-11.00,181.3,0.00,16.52,1753.00,N
2-Dec,197600.00,333.3,8395.64,2.10,1.23,1.21,3.40,4.35,5.15,6.00,1.48,-144.00,180.9,-0.22,17.87,1788.00,N
3-Jan,181700.00,356.864,8902.95,1.80,1.16,1.19,2.79,3.88,4.83,5.80,1.56,108.00,181.7,0.44,16.71,1853.00,N
3-Feb,187000.00,359.575,8342.38,1.80,1.33,1.15,2.99,4.00,4.87,5.90,1.69,-135.00,183.1,0.77,16.11,1629.00,N
3-Mar,185100.00,341.564,8053.74,1.80,1.33,1.18,2.69,3.71,4.69,5.90,1.79,-215.00,184.2,0.60,16.47,1726.00,N
3-Apr,189500.00,328.208,7890.24,2.00,1.29,1.10,2.72,3.80,4.82,6.00,1.70,-52.00,183.8,-0.22,16.75,1643.00,N
3-May,195500.00,355.405,7992.83,2.00,1.30,1.10,2.73,3.83,4.76,6.10,1.59,16.00,183.5,-0.16,16.47,1751.00,N
3-Jun,187900.00,356.912,8478.48,2.00,1.28,1.09,2.34,3.41,4.41,6.30,1.56,-1.00,183.7,0.11,17.01,1867.00,N
3-Jul,190200.00,350.765,8851.45,3.30,1.11,0.88,2.40,3.51,4.55,6.20,1.57,-2.00,183.9,0.11,17.11,1897.00,N
3-Aug,190500.00,358.993,8983.66,3.30,1.00,0.93,3.40,4.59,5.48,6.10,1.67,-40.00,184.6,0.38,18.26,1833.00,N
3-Sep,192000.00,378.859,9232.68,3.30,1.01,0.96,3.56,4.56,5.28,6.10,1.77,112.00,185.2,0.33,17.29,1939.00,N
3-Oct,194100.00,379.093,9416.67,4.30,1.11,0.91,2.84,3.95,4.89,6.00,1.65,194.00,185,-0.11,16.49,1967.00,N
3-Nov,207100.00,390.2,9276.80,4.30,1.03,0.93,3.27,4.33,5.16,5.80,1.58,17.00,184.5,-0.27,17.56,2083.00,N
3-Dec,196000.00,407.674,9802.46,4.30,1.03,0.91,3.38,4.34,5.13,5.70,1.54,115.00,184.3,-0.11,17.36,2057.00,N
4-Jan,209500.00,414.495,9785.35,4.30,0.94,0.91,3.24,4.27,5.09,5.70,1.64,182.00,185.2,0.49,16.69,1911.00,N
4-Feb,219600.00,404.73,10452.70,4.30,1.03,0.90,3.18,4.17,4.99,5.60,1.72,57.00,186.2,0.54,17.03,1846.00,N
4-Mar,209600.00,405.976,10487.80,4.30,1.04,0.93,2.96,3.99,4.85,5.80,1.81,312.00,187.4,0.64,17.25,1998.00,N
4-Apr,222300.00,404.85,10582.20,4.20,1.03,0.92,2.78,3.84,4.78,5.60,1.88,270.00,188,0.32,16.90,2003.00,N
4-May,211700.00,383.953,10357.50,4.20,1.03,0.95,3.65,4.53,5.31,5.60,2.05,284.00,189.1,0.59,18.19,1981.00,N
4-Jun,215700.00,391.78,10227.30,4.20,1.02,1.05,3.81,4.68,5.37,5.60,2.08,97.00,189.7,0.32,16.17,1828.00,N
4-Jul,212400.00,398.441,10187.20,3.40,1.40,1.27,3.80,4.60,5.31,5.50,1.98,57.00,189.4,-0.16,17.30,2002.00,N
4-Aug,218100.00,400.133,10434.00,3.40,1.29,1.40,3.64,4.43,5.17,5.40,1.94,91.00,189.5,0.05,17.16,2024.00,N
4-Sep,211600.00,405.402,10138.50,3.40,1.53,1.56,3.28,4.09,4.91,5.40,1.93,157.00,189.9,0.21,17.88,1905.00,N
4-Oct,229200.00,420.21,10170.10,3.30,1.86,1.67,3.41,4.16,4.92,5.50,2.07,354.00,190.9,0.53,17.51,2072.00,N
4-Nov,224500.00,439.059,10082.00,3.30,1.83,1.87,3.31,4.05,4.81,5.40,2.05,55.00,191,0.05,17.36,1782.00,N
4-Dec,229600.00,442.974,10028.70,3.30,2.04,2.17,3.67,4.34,5.00,5.40,1.93,123.00,190.3,-0.37,18.10,2042.00,N
5-Jan,223100.00,424.08,10425.80,3.90,1.97,2.20,3.65,4.26,4.86,5.30,1.87,147.00,190.7,0.21,16.89,2144.00,N
5-Feb,237300.00,423.43,10783.80,3.90,2.40,2.46,3.70,4.13,4.57,5.40,1.96,259.00,191.8,0.58,16.89,2207.00,N
5-Mar,229300.00,434.355,10489.70,3.90,2.39,2.70,3.99,4.36,4.71,5.20,2.11,122.00,193.3,0.78,17.42,1864.00,N
5-Apr,236300.00,429.14,10769.00,3.60,2.83,2.73,4.17,4.49,4.75,5.20,2.33,364.00,194.6,0.67,17.75,2061.00,N
5-May,228300.00,422.903,10504.60,3.60,2.97,2.84,3.89,4.19,4.50,5.10,2.26,170.00,194.4,-0.10,17.41,2025.00,N
5-Jun,226100.00,430.302,10192.00,3.60,3.02,2.91,3.71,3.97,4.31,5.00,2.22,251.00,194.5,0.05,18.48,2068.00,N
5-Jul,229200.00,424.745,10462.90,3.50,3.36,3.06,3.74,3.94,4.21,5.00,2.36,357.00,195.4,0.46,21.13,2054.00,N
5-Aug,240100.00,437.773,10273.60,3.50,3.30,3.34,4.14,4.30,4.49,4.90,2.55,203.00,196.4,0.51,17.42,2095.00,N
5-Sep,240400.00,455.936,10641.80,3.50,3.57,3.43,3.89,4.04,4.28,5.00,2.97,66.00,198.8,1.22,16.93,2151.00,N
5-Oct,243900.00,470.107,10481.40,3.10,3.93,3.48,4.18,4.32,4.56,5.00,2.83,90.00,199.2,0.20,15.34,2065.00,N
5-Nov,237900.00,476.668,10569.50,3.10,3.99,3.87,4.43,4.55,4.74,5.00,2.39,339.00,197.6,-0.80,16.52,2147.00,N
5-Dec,238600.00,509.423,10437.50,3.10,4.03,3.85,4.40,4.48,4.68,4.90,2.23,156.00,196.8,-0.40,17.17,1994.00,N
6-Jan,244900.00,549.433,10806.00,3.40,4.09,4.03,4.39,4.42,4.59,4.70,2.36,278.00,198.3,0.76,18.08,2273.00,N
6-Feb,250800.00,555.518,10718.30,3.40,4.47,4.35,4.46,4.53,4.70,4.80,2.35,307.00,198.7,0.20,17.07,2119.00,N
6-Mar,238800.00,557.215,10862.10,3.40,4.52,4.50,4.60,4.56,4.53,4.70,2.44,310.00,199.8,0.55,16.96,1969.00,N
6-Apr,257000.00,611.853,10993.20,3.10,5.00,4.52,4.84,4.88,4.93,4.70,2.80,158.00,201.5,0.85,17.13,1821.00,N
6-May,238200.00,676.769,11113.00,3.10,4.84,4.65,4.92,5.06,5.16,4.60,2.99,40.00,202.5,0.50,16.73,1942.00,N
6-Jun,243200.00,597.898,11367.80,3.10,5.02,4.72,5.05,5.14,5.24,4.60,2.96,81.00,202.9,0.20,16.90,1802.00,N
6-Jul,238100.00,633.093,11169.00,2.40,5.05,4.89,5.11,5.16,5.20,4.70,3.05,196.00,203.5,0.30,17.66,1737.00,N
6-Aug,243900.00,631.557,11149.30,2.40,5.27,4.94,4.92,5.00,5.08,4.70,3.03,175.00,203.9,0.20,16.46,1650.00,N
6-Sep,226700.00,600.15,11184.80,2.40,5.25,4.91,4.68,4.72,4.87,4.50,2.64,147.00,202.9,-0.49,16.98,1720.00,N
6-Oct,250400.00,586.648,11382.80,2.60,5.34,4.78,4.60,4.65,4.78,4.40,2.32,10.00,201.8,-0.54,16.87,1491.00,N
6-Nov,240100.00,626.825,11679.00,2.60,5.23,4.94,4.57,4.61,4.72,4.50,2.29,212.00,201.5,-0.15,16.66,1570.00,N
6-Dec,244700.00,629.513,12080.20,2.60,5.27,4.89,4.46,4.48,4.58,4.40,2.38,186.00,201.8,0.15,17.11,1649.00,N
7-Jan,254400.00,630.352,12221.00,1.50,5.17,4.92,4.65,4.66,4.77,4.60,2.32,225.00,202.416,0.31,16.90,1409.00,N
7-Feb,250800.00,665.103,12459.50,1.50,5.29,4.98,4.81,4.81,4.91,4.50,2.33,80.00,203.499,0.54,17.17,1480.00,N
7-Mar,262600.00,655.891,12617.20,1.50,5.31,4.98,4.46,4.52,4.65,4.40,2.64,237.00,205.352,0.91,16.44,1495.00,N
7-Apr,242500.00,680.008,12265.60,1.80,5.30,4.89,4.53,4.64,4.84,4.50,2.91,50.00,206.686,0.65,16.62,1490.00,N
7-May,245000.00,668.31,12354.50,1.80,5.26,4.77,4.50,4.62,4.81,4.40,3.18,152.00,207.949,0.61,16.66,1415.00,N
7-Jun,235500.00,655.714,13062.80,1.80,5.23,4.62,4.86,4.90,5.02,4.60,3.10,76.00,208.352,0.19,16.18,1448.00,N
7-Jul,246200.00,665.266,13628.70,2.20,5.31,4.72,4.92,5.03,5.13,4.70,3.01,-33.00,208.299,-0.03,15.83,1354.00,N
7-Aug,236500.00,664.53,13409.60,2.20,5.30,4.77,4.55,4.73,4.90,4.60,2.83,-23.00,207.917,-0.18,16.38,1330.00,N
7-Sep,240300.00,710.645,13211.10,2.20,4.96,4.13,4.21,4.51,4.82,4.70,2.84,82.00,208.49,0.28,16.53,1183.00,N
7-Oct,234300.00,754.48,13358.40,2.00,4.92,3.81,4.23,4.58,4.83,4.70,2.84,76.00,208.936,0.21,16.46,1264.00,N
7-Nov,249100.00,808.311,13895.70,2.00,4.59,3.80,4.15,4.46,4.73,4.70,3.12,109.00,210.177,0.59,16.35,1197.00,N
7-Dec,227700.00,803.618,13924.20,2.00,4.66,3.09,3.39,3.94,4.38,5.00,3.07,110.00,210.036,-0.07,16.03,1037.00,Y
8-Jan,232400.00,887.784,13368.20,1.10,3.06,3.27,3.44,4.03,4.45,5.00,3.10,13.00,211.08,0.50,15.71,1084.00,Y
8-Feb,245300.00,924.283,13261.80,1.10,3.12,1.96,2.83,3.65,4.35,4.90,3.08,-82.00,211.693,0.29,15.49,1103.00,Y
8-Mar,229300.00,971.055,12638.20,1.10,3.01,1.84,2.51,3.56,4.45,5.10,3.31,-48.00,213.528,0.87,15.12,1005.00,Y
8-Apr,246400.00,911.6,12264.40,1.10,2.38,1.38,2.54,3.49,4.35,5.00,3.49,-236.00,214.823,0.61,14.60,1013.00,Y
8-May,229300.00,889.125,12266.60,1.10,2.16,1.35,3.05,3.75,4.49,5.40,3.81,-184.00,216.632,0.84,14.70,973.00,Y
8-Jun,234300.00,889.536,12818.30,1.10,1.98,1.84,3.80,4.03,4.71,5.60,4.12,-166.00,218.815,1.01,14.38,1046.00,Y
8-Jul,237300.00,941.167,12637.70,0.00,2.11,1.83,3.30,3.94,4.50,5.80,4.14,-198.00,219.964,0.53,13.00,923.00,Y
8-Aug,221000.00,840.388,11344.60,0.00,2.04,1.63,3.22,3.94,4.57,6.10,3.84,-279.00,219.086,-0.40,14.12,844.00,Y
8-Sep,225200.00,824.92,11379.90,0.00,1.94,1.70,3.12,3.85,4.44,6.10,3.75,-460.00,218.783,-0.14,12.96,820.00,Y
8-Oct,213200.00,812.815,11545.60,-2.80,1.15,0.75,2.89,3.75,4.24,6.50,3.23,-481.00,216.573,-1.01,10.93,777.00,Y
8-Nov,221600.00,757.85,10847.40,-2.80,0.22,0.44,2.78,3.94,4.37,6.80,2.21,-727.00,212.425,-1.92,10.53,652.00,Y
8-Dec,229600.00,819.94,9326.04,-2.80,0.52,0.02,1.87,2.88,3.39,7.30,1.74,-704.00,210.228,-1.03,10.38,560.00,Y
9-Jan,208600.00,857.726,8826.89,-3.30,0.14,0.10,1.51,2.20,2.66,7.80,1.84,-783.00,211.143,0.44,9.79,490.00,Y
9-Feb,209700.00,939.763,8772.25,-3.30,0.23,0.21,1.84,2.83,3.59,8.30,1.98,-742.00,212.193,0.50,9.22,582.00,Y
9-Mar,205100.00,925.989,8000.62,-3.30,0.22,0.25,1.92,2.96,3.65,8.70,2.00,-803.00,212.709,0.24,9.75,505.00,Y
9-Apr,219200.00,892.663,7056.48,-3.90,0.16,0.21,1.65,2.66,3.53,9.00,2.11,-694.00,213.24,0.25,9.38,478.00,Y
9-May,222300.00,926.855,7606.13,-3.90,0.22,0.13,2.05,3.17,4.08,9.40,2.31,-344.00,213.856,0.29,10.18,540.00,Y
9-Jun,214700.00,947.807,8167.41,-3.90,0.21,0.14,2.37,3.51,4.37,9.50,2.68,-465.00,215.693,0.86,10.15,585.00,Y
9-Jul,214200.00,934.272,8501.53,-3.00,0.20,0.18,2.59,3.59,4.38,9.50,2.59,-341.00,215.351,-0.16,11.57,594.00,N
9-Aug,207100.00,949.5,8447.53,-3.00,0.18,0.18,2.59,3.57,4.37,9.60,2.68,-184.00,215.834,0.22,14.75,586.00,N
9-Sep,216600.00,996.443,9173.65,-3.00,0.15,0.15,2.38,3.40,4.19,9.80,2.63,-242.00,215.969,0.06,9.54,585.00,N
9-Oct,215100.00,1043.511,9492.32,0.20,0.11,0.10,2.29,3.29,4.03,10.00,2.61,-198.00,216.177,0.10,10.58,534.00,N
9-Nov,218800.00,1126.119,9711.60,0.20,0.11,0.06,2.32,3.40,4.25,9.90,2.71,12.00,216.33,0.07,11.04,588.00,N
9-Dec,222600.00,1135.012,9712.13,0.20,0.13,0.06,2.01,3.23,4.23,9.90,2.67,-269.00,215.949,-0.18,11.28,581.00,N
10-Jan,218200.00,1119.575,10343.80,1.70,0.05,0.08,2.68,3.86,4.68,9.80,2.78,3.00,216.687,0.34,10.89,614.00,N
10-Feb,221900.00,1095.8,10430.70,1.70,0.14,0.06,2.38,3.63,4.52,9.80,2.71,-92.00,216.741,0.02,10.32,604.00,N
10-Mar,224800.00,1115.554,10069.00,1.70,0.14,0.13,2.30,3.62,4.56,9.90,2.83,180.00,217.631,0.41,11.77,636.00,N
10-Apr,208300.00,1148.475,10326.10,2.80,0.17,0.15,2.57,3.86,4.74,9.90,2.91,237.00,218.009,0.17,11.45,687.00,N
10-May,230500.00,1204.321,10857.30,2.80,0.20,0.16,2.46,3.70,4.55,9.60,2.92,534.00,218.178,0.08,12.03,583.00,N
10-Jun,219500.00,1232.382,11009.60,2.80,0.20,0.16,2.06,3.26,4.18,9.40,2.78,-136.00,217.965,-0.10,11.60,536.00,N
10-Jul,212100.00,1196,10133.90,3.20,0.17,0.17,1.79,2.93,3.88,9.40,2.78,-88.00,218.011,0.02,11.95,546.00,N
10-Aug,226600.00,1213.464,9773.27,3.20,0.18,0.14,1.62,2.93,4.02,9.50,2.80,-5.00,218.312,0.14,12.01,599.00,N
10-Sep,228000.00,1271.461,10468.80,3.20,0.19,0.14,1.35,2.49,3.54,9.50,2.75,-64.00,218.439,0.06,11.92,594.00,N
10-Oct,204200.00,1343.19,10016.01,2.60,0.20,0.16,1.29,2.55,3.72,9.40,2.84,269.00,218.711,0.12,12.41,543.00,N
10-Nov,219600.00,1371.784,10789.72,2.60,0.20,0.11,1.17,2.59,3.96,9.80,2.90,123.00,218.803,0.04,12.30,545.00,N
10-Dec,241200.00,1393.512,11120.30,2.60,0.20,0.16,1.58,2.90,4.17,9.30,3.03,74.00,219.179,0.17,12.61,539.00,N
11-Jan,240100.00,1360.475,11007.23,1.90,0.13,0.14,2.08,3.38,4.40,9.10,3.14,20.00,220.223,0.48,12.81,630.00,N
11-Feb,220100.00,1371.313,11577.43,1.90,0.18,0.15,2.01,3.43,4.61,9.00,3.22,213.00,221.309,0.49,13.08,517.00,N
11-Mar,220500.00,1422.848,11892.50,1.90,0.15,0.14,2.18,3.46,4.52,9.00,3.59,232.00,223.467,0.98,13.26,600.00,N
11-Apr,224700.00,1474.431,12226.49,1.70,0.11,0.05,2.27,3.50,4.51,9.10,3.86,321.00,224.906,0.64,13.33,554.00,N
11-May,222000.00,1512.188,12321.02,1.70,0.09,0.04,2.00,3.31,4.42,9.00,3.98,95.00,225.964,0.47,12.28,561.00,N
11-Jun,240200.00,1528.38,12810.16,1.70,0.10,0.06,1.65,3.02,4.19,9.10,3.75,235.00,225.722,-0.11,11.89,608.00,N
11-Jul,229900.00,1568.526,12569.41,0.90,0.08,0.03,1.75,3.15,4.36,9.00,3.70,61.00,225.922,0.09,12.72,623.00,N
11-Aug,219600.00,1759.5,12412.07,0.90,0.17,0.08,1.35,2.79,4.14,9.00,3.68,122.00,226.545,0.28,12.60,585.00,N
11-Sep,217000.00,1780.648,12144.22,0.90,0.08,0.01,0.94,2.20,3.58,9.00,3.66,236.00,226.889,0.15,13.36,650.00,N
11-Oct,224800.00,1667.893,11613.30,1.60,0.06,0.02,0.95,1.88,2.85,8.80,3.52,204.00,226.421,-0.21,13.73,610.00,N
11-Nov,214300.00,1735.977,10912.10,1.60,0.08,0.01,0.93,2.03,3.04,8.60,3.48,132.00,226.23,-0.08,13.74,711.00,N
11-Dec,218600.00,1652.725,11951.53,1.60,0.08,0.02,0.98,2.13,3.14,8.50,3.33,204.00,225.672,-0.25,13.80,694.00,N
12-Jan,221700.00,1656.095,12046.21,2.70,0.04,0.02,0.88,1.95,2.98,8.30,3.45,355.00,226.665,0.44,14.40,723.00,N
12-Feb,239900.00,1743.095,12221.19,2.70,0.11,0.06,0.72,1.81,2.95,8.30,3.62,262.00,227.663,0.44,14.98,704.00,N
12-Mar,239800.00,1675.057,12632.76,2.70,0.11,0.07,0.90,2.03,3.15,8.20,3.92,238.00,229.392,0.76,14.59,695.00,N
12-Apr,236400.00,1648.539,12952.29,2.40,0.09,0.07,1.03,2.20,3.33,8.20,3.98,83.00,230.085,0.30,14.77,753.00,N
12-May,239200.00,1585.114,13211.36,2.40,0.16,0.10,0.81,1.92,3.12,8.20,3.84,99.00,229.815,-0.12,14.50,708.00,N
12-Jun,232600.00,1595.632,13214.16,2.40,0.16,0.06,0.63,1.52,2.60,8.20,3.60,72.00,229.478,-0.15,14.47,757.00,N
12-Jul,237400.00,1592.784,12391.56,2.50,0.09,0.09,0.71,1.64,2.74,8.20,3.50,153.00,229.104,-0.16,14.38,740.00,N
