date,median_house,gold_price,dow_open,gdp,fed_rate,13_wk,5_yr,10_yr,30_yr,unemployment,gas_price,earnings_chg,cpi,inflation,cars_sold,housing_starts,recession
Oct-10,"$204,200 ",1307,10016.01,2.6,0.2,0.155,1.294,2.546,3.72,9.4,2.843,269,234.671,0.12,12.414,543,N
Nov-10,"$219,600 ",1346.75,10789.72,2.6,0.2,0.11,1.171,2.588,3.964,9.8,2.899,123,235.094,0.04,12.3,545,N
Dec-10,"$241,200 ",1383.5,11120.3,2.6,0.2,0.16,1.582,2.903,4.173,9.3,3.031,74,235.141,0.17,12.606,539,N
Jan-11,"$240,100 ",1405.5,11007.23,1.9,0.13,0.135,2.082,3.377,4.399,9.1,3.139,20,235.969,0.48,12.806,630,N
Feb-11,"$220,100 ",1327,11577.43,1.9,0.18,0.15,2.007,3.428,4.611,9,3.215,213,237.11,0.49,13.081,517,N
Mar-11,"$220,500 ",1411,11892.5,1.9,0.15,0.14,2.183,3.464,4.52,9,3.594,232,239.074,0.98,13.259,600,N
Apr-11,"$224,700 ",1439,12226.49,1.7,0.11,0.045,2.268,3.498,4.506,9.1,3.863,321,240.267,0.64,13.327,554,N
May-11,"$222,000 ",1535.5,12321.02,1.7,0.09,0.04,1.998,3.312,4.418,9,3.982,95,241.566,0.47,12.28,561,N
Jun-11,"$240,200 ",1536.5,12810.16,1.7,0.1,0.055,1.652,3.015,4.193,9.1,3.753,235,241.69,-0.11,11.886,608,N
Jul-11,"$229,900 ",1505.5,12569.41,0.9,0.08,0.025,1.753,3.147,4.362,9,3.703,61,242.282,0.09,12.719,623,N
Aug-11,"$219,600 ",1628.5,12412.07,0.9,0.17,0.075,1.347,2.792,4.141,9,3.68,122,243.033,0.28,12.604,585,N
Sep-11,"$217,000 ",1813.5,12144.22,0.9,0.08,0.01,0.937,2.202,3.576,9,3.664,236,243.323,0.15,13.356,650,N
Oct-11,"$224,800 ",1620,11613.3,1.6,0.06,0.015,0.952,1.883,2.851,8.8,3.521,204,243.014,-0.21,13.731,610,N
Nov-11,"$214,300 ",1722,10912.1,1.6,0.08,0.005,0.925,2.029,3.039,8.6,3.475,132,242.652,-0.08,13.742,711,N
Dec-11,"$218,600 ",1746,11951.53,1.6,0.08,0.015,0.978,2.128,3.139,8.5,3.329,204,241.987,-0.25,13.798,694,N
Jan-12,"$221,700 ",1531,12046.21,2.7,0.04,0.015,0.883,1.951,2.977,8.3,3.447,355,242.879,0.44,14.395,723,N
Feb-12,"$239,900 ",1744,12221.19,2.7,0.11,0.055,0.72,1.807,2.948,8.3,3.622,262,243.85,0.44,14.975,704,N
Mar-12,"$239,800 ",1770,12632.76,2.7,0.11,0.07,0.904,2.033,3.151,8.2,3.918,238,245.125,0.76,14.594,695,N
Apr-12,"$236,400 ",1662.5,12952.29,2.4,0.09,0.065,1.031,2.2,3.33,8.2,3.976,83,245.85,0.3,14.77,753,N
May-12,"$239,200 ",1651.25,13211.36,2.4,0.16,0.095,0.813,1.919,3.116,8.2,3.839,99,245.709,-0.12,14.496,708,N
Jun-12,"$232,600 ",1558,13214.16,2.4,0.16,0.055,0.631,1.521,2.599,8.2,3.602,72,245.201,-0.15,14.467,757,N
Jul-12,"$237,400 ",1598.5,12391.56,2.5,0.09,0.085,0.712,1.643,2.742,8.2,3.502,153,244.984,-0.16,14.38,740,N
Aug-12,"$253,200 ",1622,12879.71,2.5,0.14,0.09,0.592,1.492,2.575,8.1,3.759,170,246.252,0.56,14.444,754,N
Sep-12,"$254,600 ",1648.5,13007.47,2.5,0.13,0.095,0.598,1.565,2.68,7.8,3.908,189,247.409,0.45,15.099,847,N
Oct-12,"$247,200 ",1776,13092.15,1.5,0.15,0.09,0.625,1.62,2.81,7.8,3.839,158,247.564,-0.04,14.831,915,N
Nov-12,"$245,000 ",1719,13437.66,1.5,0.17,0.1,0.739,1.715,2.88,7.7,3.542,158,247.097,-0.47,15.456,833,N
Dec-12,"$258,300 ",1726,13099.19,1.5,0.16,0.08,0.639,1.644,2.833,7.9,3.386,237,246.456,-0.27,15.462,976,N
Jan-13,"$251,500 ",1657.5,13027.73,1.6,0.09,0.052,0.78,1.842,3.043,8,3.407,195,247.277,0.3,15.813,888,N
Feb-13,"$265,100 ",1664.75,13104.3,1.6,0.14,0.065,0.896,2.01,3.195,7.7,3.748,279,248.665,0.82,15.861,962,N
Mar-13,"$257,500 ",1588.5,13860.58,1.6,0.14,0.1,0.748,1.85,3.051,7.5,3.792,136,248.719,0.26,15.723,1010,N
Apr-13,"$279,300 ",1598.25,14054.49,1.3,0.16,0.07,0.79,1.885,3.136,7.6,3.647,192,248.464,-0.1,15.81,835,N
May-13,"$263,700 ",1469,14578.54,1.3,0.14,0.048,0.665,1.658,2.865,7.5,3.682,224,248.584,0.18,15.884,930,N
Jun-13,"$259,800 ",1394.5,14839.8,1.3,0.09,0.03,1.063,2.168,3.309,7.5,3.693,181,248.851,0.24,16.148,839,N
Jul-13,"$262,200 ",1192,15123.55,1.9,0.1,0.035,1.425,2.521,3.523,7.3,3.687,105,249.411,0.04,16.021,880,N
Aug-13,"$255,300 ",1314.5,14911.6,1.9,0.08,0.03,1.386,2.601,3.669,7.2,3.658,242,249.858,0.12,15.827,917,N
Sep-13,"$269,800 ",1394.75,15503.85,1.9,0.07,0.02,1.68,2.837,3.754,7.2,3.616,189,250.231,0.12,15.857,850,N
Oct-13,"$264,300 ",1326.5,14801.55,2.6,0.08,0.01,1.409,2.646,3.719,7.2,3.434,225,249.32,-0.26,15.728,925,N
Nov-13,"$277,100 ",1324,15132.49,2.6,0.08,0.033,1.359,2.589,3.665,6.9,3.31,267,249.503,-0.2,16.078,1100,N
Dec-13,"$275,500 ",1253,15558.01,2.6,0.07,0.055,1.405,2.781,3.843,6.7,3.333,67,249.567,-0.01,15.834,1002,N
Jan-14,"$269,800 ",1204.5,16087.12,1.4,0.07,0.06,1.75,3.028,3.963,6.6,3.378,177,251.045,0.37,15.614,888,N
Feb-14,"$268,400 ",1251,16572.17,1.4,0.07,0.013,1.515,2.677,3.626,6.7,3.422,168,251.233,0.37,15.993,944,N
Mar-14,"$282,300 ",1326.5,15697.69,1.4,0.06,0.04,1.471,2.612,3.557,6.7,3.59,250,252.413,0.64,16.985,970,N
Apr-14,"$274,500 ",1291.75,16321.71,2.7,0.08,0.04,1.73,2.743,3.585,6.2,3.717,327,252.506,0.33,16.697,1043,N
May-14,"$285,600 ",1288.5,16457.66,2.7,0.09,0.02,1.69,2.66,3.474,6.3,3.745,221,253.598,0.35,17.137,1007,N
Jun-14,"$287,000 ",1250.5,16580.84,2.7,0.08,0.03,1.562,2.5,3.348,6.1,3.75,324,253.555,0.19,17.516,911,N
Jul-14,"$280,400 ",1315,16705.45,3.1,0.1,0.033,1.648,2.55,3.378,6.2,3.69,227,253.833,-0.04,17.277,1085,N
Aug-14,"$291,700 ",1285.25,16826.6,3.1,0.09,0.02,1.771,2.582,3.352,6.1,3.54,188,253.185,-0.17,17.239,984,N
Sep-14,"$261,500 ",1285.75,16563.3,3.1,0.07,0.025,1.661,2.393,3.139,5.9,3.463,311,253.154,0.08,16.959,1023,N
Oct-14,"$297,000 ",1216.5,17098.45,2.9,0.09,0.015,1.747,2.475,3.184,5.7,3.241,258,252.73,-0.25,16.757,1074,N
Nov-14,"$298,300 ",1164.25,17040.46,2.9,0.07,0.003,1.608,2.325,3.053,5.8,2.945,286,251.781,-0.54,16.947,1001,N
Dec-14,"$301,500 ",1182.75,17390.9,2.9,0.13,0.005,1.469,2.157,2.886,5.6,2.618,269,250.519,-0.57,17.179,1073,N
Jan-15,"$292,000 ",1206,17827.27,4,0.06,0.03,1.686,2.197,2.769,5.7,2.17,213,250.016,-0.47,16.935,1092,N
Feb-15,"$286,600 ",1260.25,17823.07,4,0.06,0.005,1.189,1.674,2.254,5.5,2.308,248,250.619,0.43,16.889,888,N
Mar-15,"$286,600 ",1214,17169.99,4,0.06,0.01,1.509,2.014,2.616,5.4,2.544,77,251.451,0.6,17.849,962,N
Apr-15,"$294,500 ",1187,18134.05,3.3,0.12,0.028,1.341,1.892,2.501,5.4,2.545,300,251.76,0.2,17.638,1191,N
May-15,"$287,500 ",1180.25,17778.52,3.3,0.13,0.003,1.456,2.067,2.778,5.6,2.832,319,252.77,0.51,18.017,1081,N
Jun-15,"$285,100 ",1191.4,17859.27,3.3,0.12,0.008,1.492,2.125,2.885,5.3,2.889,170,253.626,0.35,17.87,1199,N
Jul-15,"$292,300 ",1171,18017.82,2.4,0.13,0.008,1.699,2.418,3.192,5.2,2.893,293,253.405,0.01,18.314,1138,N
Aug-15,"$293,000 ",1098.4,17638.12,2.4,0.08,0.058,1.552,2.194,2.907,5.1,2.745,122,252.903,-0.14,18.44,1132,N
Sep-15,"$299,500 ",1135,17696.74,2.4,0.14,0.063,1.504,2.165,2.909,5,2.463,133,252.922,-0.16,18.232,1215,N
Oct-15,"$298,000 ",1114,16528.03,1.9,0.13,0.003,1.365,2.039,2.853,5,2.357,339,252.504,-0.04,18.202,1062,N
Nov-15,"$312,600 ",1142.35,16278.62,1.9,0.07,0.073,1.553,2.175,2.947,5.1,2.249,235,252.573,-0.21,18.316,1169,N
Dec-15,"$297,100 ",1061.9,17672.62,1.9,0.13,0.21,1.666,2.229,2.999,5,2.125,280,251.67,-0.34,17.441,1157,N
Jan-16,"$288,400 ",1060,17719.72,1.6,0.2,0.165,1.72,2.23,2.978,4.9,2.034,90,251.739,0.17,18.091,1114,N
Feb-16,"$305,800 ",1111.8,17405.48,1.6,0.38,0.3,1.343,1.93,2.748,4.9,1.833,232,252.25,0.08,18.025,1208,N
Mar-16,"$303,200 ",1234.9,16453.63,1.6,0.36,0.318,1.224,1.749,2.63,5,2.021,234,252.854,0.43,17.328,1115,N
Apr-16,"$318,300 ",1237,16545.67,1.3,0.37,0.193,1.213,1.778,2.617,5,2.196,211,254.27,0.47,17.715,1160,N
May-16,"$295,200 ",1285.65,17661.74,1.3,0.3,0.193,1.275,1.816,2.663,4.8,2.324,15,255.023,0.41,17.758,1131,N
Jun-16,"$311,200 ",1212.1,17783.78,1.3,0.37,0.33,1.357,1.83,2.631,4.9,2.422,282,255.471,0.33,17.73,1191,N
Jul-16,"$297,400 ",1320.75,17754.55,1.6,0.41,0.243,0.972,1.429,2.22,4.8,2.287,336,255.386,-0.16,18.108,1232,N
Aug-16,"$298,900 ",1342,17924.24,1.6,0.4,0.258,1.056,1.494,2.229,4.9,2.218,135,255.545,0.09,17.899,1159,N
Sep-16,"$314,800 ",1309.25,18434.5,1.6,0.4,0.32,1.204,1.594,2.251,5,2.269,270,256.085,0.24,17.961,1063,N
Oct-16,"$302,800 ",1322.5,18396.57,2,0.29,0.273,1.159,1.6,2.315,4.9,2.304,128,256.605,0.12,17.856,1325,N
Nov-16,"$315,000 ",1272,18279.6,2,0.41,0.343,1.323,1.847,2.598,4.7,2.246,170,256.541,-0.16,17.748,1150,N
Dec-16,"$327,000 ",1178.1,18158.24,2,0.41,0.47,1.872,2.414,3.076,4.7,2.289,215,256.427,0.03,18.18,1287,N
Jan-17,"$315,200 ",1145.9,19149.2,2.1,0.55,0.488,1.99,2.511,3.123,4.7,2.409,252,258.073,0.58,17.665,1221,N
Feb-17,"$298,000 ",1212.8,19872.86,2.1,0.66,0.505,1.949,2.487,3.081,4.7,2.36,141,258.768,0.31,17.773,1292,N
Mar-17,"$321,700 ",1255.6,19923.81,2.1,0.66,0.625,1.982,2.435,3.027,4.4,2.386,127,258.51,0.08,17.097,1179,N
Apr-17,"$311,100 ",1244.85,20957.29,2.2,0.82,0.74,1.906,2.38,3.015,4.4,2.479,213,259.165,0.3,17.281,1152,N
May-17,"$323,600 ",1266.45,20665.17,2.2,0.91,0.78,1.826,2.291,2.962,4.4,2.448,128,259.386,0.09,17.254,1124,N
Jun-17,"$315,200 ",1266.2,20962.73,2.2,0.91,0.953,1.778,2.229,2.879,4.3,2.4,229,259.335,0.09,17.209,1232,N
Jul-17,"$322,900 ",1242.25,21030.55,2.4,1.06,1,1.894,2.309,2.839,4.3,2.344,204,258.833,-0.07,17.18,1196,N
Aug-17,"$314,200 ",1267.55,21392.3,2.4,1.16,1.058,1.847,2.305,2.909,4.4,2.436,187,259.508,0.3,17.016,1167,N
Sep-17,"$331,500 ",1311.75,21961.42,2.4,1.16,0.98,1.709,2.127,2.735,4.2,2.688,18,260.875,0.53,18.381,1163,N
Oct-17,"$319,500 ",1283.1,21981.77,2.8,1.06,1.033,1.939,2.341,2.866,4.1,2.545,260,260.58,-0.06,18.198,1261,N
Nov-17,"$343,400 ",1270.15,22423.47,2.8,1.16,1.123,2.033,2.398,2.897,4.2,2.608,220,260.63,0,17.862,1299,N
Dec-17,"$343,300 ",1280.2,23442.9,2.8,1.16,1.238,2.124,2.383,2.791,4.1,2.521,174,260.791,-0.06,17.697,1219,N
Jan-18,"$329,600 ",1291,24305.4,2.9,1.42,1.388,2.228,2.433,2.774,4.1,2.596,171,262.188,0.54,17.552,1335,N
Feb-18,"$327,200 ",1345.05,24809.35,2.9,1.42,1.425,2.544,2.743,2.964,4.1,2.632,330,263.26,0.45,17.555,1295,N
Mar-18,"$335,400 ",1317.85,26083.04,2.9,1.42,1.61,2.612,2.831,3.103,4,2.631,182,263.556,0.23,17.695,1332,N
Apr-18,"$314,400 ",1323.85,25024.04,3.2,1.67,1.683,2.587,2.763,2.991,3.9,2.795,196,264.669,0.4,17.774,1267,N
May-18,"$316,700 ",1313.2,24076.6,3.2,1.7,1.823,2.812,2.966,3.13,3.8,2.963,270,265.84,0.42,17.778,1332,N
Jun-18,"$310,500 ",1305.35,24117.29,3.2,1.7,1.868,2.738,2.9,3.056,4,2.97,262,265.95,0.16,17.701,1180,N
Jul-18,"$327,500 ",1250.45,24542.09,3.1,1.91,1.875,2.709,2.829,2.966,3.9,2.93,178,265.83,0.01,17.384,1184,N
Aug-18,"$321,400 ",1220.95,24161.53,3.1,1.91,1.98,2.872,2.992,3.114,3.8,2.919,282,266.425,0.06,17.361,1279,N
Sep-18,"$328,300 ",1202.45,25461.63,3.1,1.92,2.058,2.743,2.869,3.037,3.7,2.93,108,266.709,0.12,17.842,1236,N
Oct-18,"$328,300 ",1187.25,25916.07,2.5,2.18,2.158,2.972,3.086,3.233,3.8,2.945,277,266.464,0.18,17.999,1211,N
Nov-18,"$308,500 ",1214.95,26598.36,2.5,2.2,2.278,2.99,3.164,3.417,3.7,2.733,196,265.487,-0.33,17.88,1202,N
Dec-18,"$329,700 ",1217.55,25142.08,2.5,2.19,2.31,2.875,3.041,3.331,3.9,2.479,227,265.286,-0.32,17.886,1142,N
Jan-19,"$305,400 ",1279,25779.57,2.7,2.4,2.395,2.489,2.652,2.987,4,2.352,312,266.109,0.19,17.237,1291,N
Feb-19,"$320,800 ",1323.25,23058.61,2.7,2.4,2.34,2.441,2.631,2.994,3.8,2.412,56,266.706,0.42,17.026,1149,N
Mar-19,"$310,600 ",1319.15,25025.31,2.7,2.4,2.385,2.538,2.737,3.104,3.8,2.62,153,268.025,0.56,17.773,1199,N
Apr-19,"$339,000 ",1295.4,26019.67,2.3,2.41,2.343,2.27,2.442,2.847,3.6,2.894,216,269.07,0.53,17.048,1270,N
May-19,"$311,000 ",1282.3,26075.1,2.3,2.45,2.37,2.285,2.504,2.926,3.6,2.963,62,269.744,0.21,17.932,1264,N
Jun-19,"$306,000 ",1295.55,26639.06,2.3,2.38,2.28,1.888,2.112,2.565,3.7,2.814,178,270.133,0.02,17.705,1233,N
Jul-19,"$312,800 ",1409,24830.16,,2.39,2.055,1.783,2.026,2.544,3.7,2.836,159,270.381,0.17,17.41,1215,N
Aug-19,,1427.55,26805.86,,2.14,2.023,1.847,2.028,2.529,3.7,2.716,130,270.548,-0.01,17.503,1364,N
Sep-19,,1528.4,26879.86,,2.13,1.93,1.377,1.483,1.945,,,,,,,,
